Ngram,Count,KneserNey_Prob
"నాటి ఉద్యమ కాలం నుండి",1,0.4402113630929568
"ఉద్యమ కాలం నుండి విద్యుత్",1,0.4383470423717942
"కాలం నుండి విద్యుత్ ఉద్యోగులతో",1,0.34528264092873
"నుండి విద్యుత్ ఉద్యోగులతో కలిసి",1,0.4729397240823696
"విద్యుత్ ఉద్యోగులతో కలిసి పనిచేశామని",1,0.43825369656042445
"ఉద్యోగులతో కలిసి పనిచేశామని గుర్తుచేశారు",1,0.5781423555560634
"కలిసి పనిచేశామని గుర్తుచేశారు .",1,0.8945027883164969
"పనిచేశామని గుర్తుచేశారు . </s>",1,0.536603361300344
"గుర్తుచేశారు . </s> </s>",3,0.9999677027325796
"<s> <s> <s> విజేతలకి",1,4.710720789678515e-05
"<s> <s> విజేతలకి నిర్వాహకులు",1,0.5781462123462997
"<s> విజేతలకి నిర్వాహకులు బహుమతులు",1,0.4502995180700362
"విజేతలకి నిర్వాహకులు బహుమతులు అందచేశారు",1,0.4531264998628697
"నిర్వాహకులు బహుమతులు అందచేశారు .",1,0.5955750474242355
"బహుమతులు అందచేశారు . </s>",1,0.5383878150671253
"అందచేశారు . </s> </s>",1,0.999903108197739
"<s> <s> ఈ క్రమంలో",5,0.026225256550862542
"<s> ఈ క్రమంలో 2019",1,0.05626306287782023
"ఈ క్రమంలో 2019 ఎన్నికల",1,0.4552006745097591
"క్రమంలో 2019 ఎన్నికల టైంలో",1,0.34472376417210326
"2019 ఎన్నికల టైంలో అదేవిధంగా",1,0.472667820370709
"ఎన్నికల టైంలో అదేవిధంగా పాదయాత్రలో",1,0.4457778440088839
"టైంలో అదేవిధంగా పాదయాత్రలో ఇచ్చిన",1,0.48453505679480735
"అదేవిధంగా పాదయాత్రలో ఇచ్చిన హామీలను",1,0.4501660848151026
"పాదయాత్రలో ఇచ్చిన హామీలను నెరవేర్చుకునే",1,0.33008005339511814
"ఇచ్చిన హామీలను నెరవేర్చుకునే రీతిలో",1,0.5781597111121268
"హామీలను నెరవేర్చుకునే రీతిలో పరిపాలన",1,0.44533949753165425
"నెరవేర్చుకునే రీతిలో పరిపాలన అందిస్తున్నారు",1,0.44579519956494734
"రీతిలో పరిపాలన అందిస్తున్నారు .",1,0.976210296907308
"పరిపాలన అందిస్తున్నారు . </s>",1,0.4764664359376326
"అందిస్తున్నారు . </s> </s>",4,0.9999757770494347
"<s> <s> <s> గర్భధారణ",2,0.0002355360394839258
"<s> <s> గర్భధారణ -",1,0.24317226710700734
"<s> గర్భధారణ - స్త్రీ",1,0.43762700362878315
"గర్భధారణ - స్త్రీ జీవితం",1,0.45513019166819035
"- స్త్రీ జీవితం అతి",1,0.4422569222242538
"స్త్రీ జీవితం అతి ముఖ్యమైన",1,0.45029832597123587
"జీవితం అతి ముఖ్యమైన కాలం",1,0.35262584028031724
"ఏ నిర్లక్ష్యం సమస్యలు పిండం",1,0.439807098198797
"నిర్లక్ష్యం సమస్యలు పిండం హాని",1,0.5781423555560634
"సమస్యలు పిండం హాని కలుగవచ్చు",1,0.45312692839511814
"పిండం హాని కలుగవచ్చు ఉన్నప్పుడు",1,0.5781905654340175
"హాని కలుగవచ్చు ఉన్నప్పుడు .",1,0.49118716288796455
"కలుగవచ్చు ఉన్నప్పుడు . పిల్లలు",1,0.3125866574630231
"ఉన్నప్పుడు . పిల్లలు పుట్టాక",1,0.2914099996571742
". పిల్లలు పుట్టాక సమయంలో",1,0.5080631913653608
"పిల్లలు పుట్టాక సమయంలో వ్యాధి",1,0.4380679363473122
"ఒత్తిడి మెడికేషన్ అడ్మినిస్ట్రేషన్ అవసరమయ్యే",1,0.47265817839511814
"మెడికేషన్ అడ్మినిస్ట్రేషన్ అవసరమయ్యే ఇతర",1,0.5783101259313435
"అడ్మినిస్ట్రేషన్ అవసరమయ్యే ఇతర పరిస్థితుల",1,0.4381760654733368
"అవసరమయ్యే ఇతర పరిస్థితుల నుంచి",1,0.5388571820372341
"ఇతర పరిస్థితుల నుంచి తమను",1,0.34394005380899306
"పరిస్థితుల నుంచి తమను తాము",1,0.5511923168123529
"నుంచి తమను తాము రక్షించుకోవడానికి",1,0.4114845979388007
"తమను తాము రక్షించుకోవడానికి సాధ్యం",1,0.26566935308771766
"తాము రక్షించుకోవడానికి సాధ్యం ఉండాలి",1,0.44343667150431965
"రక్షించుకోవడానికి సాధ్యం ఉండాలి .",1,0.88058409891578
"సాధ్యం ఉండాలి . అన్ని",1,0.2534841914249595
"ఉండాలి . అన్ని తరువాత",1,0.3006545181784722
"దాదాపు అన్ని మందులు ఆశతో",1,0.44490710097482816
"అన్ని మందులు ఆశతో తల్లి",1,0.4844579209900809
"మందులు ఆశతో తల్లి protovopokazany",1,0.440431455195525
"ఆశతో తల్లి protovopokazany .",1,0.5955750474242355
"తల్లి protovopokazany . </s>",1,0.5383878150671253
"protovopokazany . </s> </s>",1,0.999903108197739
"<s> <s> <s> పడుకునే",1,4.710720789678515e-05
"<s> <s> పడుకునే ముందు",1,0.5784354716140239
"<s> పడుకునే ముందు ధ్యానం",1,0.4382024234631553
"పడుకునే ముందు ధ్యానం చేసినా",1,0.45512826327307215
"ముందు ధ్యానం చేసినా నిద్ర",1,0.4425563438281561
"ధ్యానం చేసినా నిద్ర బాగా",1,0.4433095088449056
"చేసినా నిద్ర బాగా పడుతుంది",1,0.4386824908326883
"నిద్ర బాగా పడుతుంది .",1,0.7958486295538694
"బాగా పడుతుంది . ధ్యానం",1,0.26563132353652597
"పడుతుంది . ధ్యానం వల్ల",1,0.45531531759953375
". ధ్యానం వల్ల ఒకే",1,0.4383052006977599
"ధ్యానం వల్ల ఒకే విషయం",1,0.4405253948210449
"వల్ల ఒకే విషయం మీద",1,0.4426592833961303
"ఒకే విషయం మీద దృష్టి",1,0.32181001243522667
"విషయం మీద దృష్టి మళ్ళుతుంది",1,0.2994805951074949
"మీద దృష్టి మళ్ళుతుంది .",1,0.5955750474242355
"దృష్టి మళ్ళుతుంది . అప్పుడు",1,0.43812314911796557
"మళ్ళుతుంది . అప్పుడు మెదడుకి",1,0.25746055165865356
". అప్పుడు మెదడుకి ఆలోచించడానికి",1,0.5078144283951181
"అప్పుడు మెదడుకి ఆలోచించడానికి ఎక్కువ",1,0.5783737629702428
"మెదడుకి ఆలోచించడానికి ఎక్కువ శ్రమ",1,0.4381263319738772
"ఆలోచించడానికి ఎక్కువ శ్రమ పట్టదు",1,0.45312885679023635
"ఎక్కువ శ్రమ పట్టదు .",1,0.7977875237121177
"శ్రమ పట్టదు . అందువల్ల",1,0.344069040649464
"పట్టదు . అందువల్ల తొందరగా",1,0.26490189962438665
". అందువల్ల తొందరగా నిద్రలోకి",1,0.4575950708996402
"అందువల్ల తొందరగా నిద్రలోకి ఉపక్రమించవచ్చు",1,0.48437692839511814
"తొందరగా నిద్రలోకి ఉపక్రమించవచ్చు .",1,0.5955750474242355
"నిద్రలోకి ఉపక్రమించవచ్చు . </s>",1,0.5383878150671253
"ఉపక్రమించవచ్చు . </s> </s>",1,0.999903108197739
"<s> <s> <s> ఆర్బీఐ",3,0.0004225037959552358
"<s> <s> ఆర్బీఐ నిబంధనలు",1,0.17399497284057838
"<s> ఆర్బీఐ నిబంధనలు సమాచార",1,0.44420689700207
"ఆర్బీఐ నిబంధనలు సమాచార స్వేచ్ఛకు",1,0.457590938624387
"నిబంధనలు సమాచార స్వేచ్ఛకు విఘాతమని",1,0.5781269283951181
"సమాచార స్వేచ్ఛకు విఘాతమని సెనెటర్లు",1,0.5781288567902363
"స్వేచ్ఛకు విఘాతమని సెనెటర్లు రిపబ్లికన్",1,0.5078163567902363
"విఘాతమని సెనెటర్లు రిపబ్లికన్ పార్టీకి",1,0.5078915641998446
"సెనెటర్లు రిపబ్లికన్ పార్టీకి చెందిన",1,0.5151105113246789
"రిపబ్లికన్ పార్టీకి చెందిన జాన్",1,0.27125091190907114
"పార్టీకి చెందిన జాన్ కార్నిన్",1,0.44831893941125384
"డెమొక్రటిక్ పార్టీకి చెందిన మార్క్",1,0.2712573143993785
"పార్టీకి చెందిన మార్క్ వార్నర్",1,0.44390677138090234
"చెందిన మార్క్ వార్నర్ మోదీకి",1,0.44832620797746847
"మార్క్ వార్నర్ మోదీకి రాసిన",1,0.465684780248663
"వార్నర్ మోదీకి రాసిన లేఖలో",1,0.4946500583339523
"మోదీకి రాసిన లేఖలో వ్యాఖ్యానించారు",1,0.30304614385566736
"రాసిన లేఖలో వ్యాఖ్యానించారు .",1,0.9789005576632994
"లేఖలో వ్యాఖ్యానించారు . ఈ",1,0.28745929415388727
"వ్యాఖ్యానించారు . ఈ నిబంధనలు",1,0.12524490593780813
". ఈ నిబంధనలు విదేశీ",1,0.35048306807867363
"ఈ నిబంధనలు విదేశీ సంస్థల",1,0.46096854716140234
"నిబంధనలు విదేశీ సంస్థల నిర్వహణ",1,0.3484742680669196
"విదేశీ సంస్థల నిర్వహణ వ్యయాన్ని",1,0.4442037748385454
"సంస్థల నిర్వహణ వ్యయాన్ని పెంచుతాయని",1,0.47265817839511814
"సేవలను ప్రియం చేస్తాయన్న సెనెటర్లు",1,0.5781288567902363
"ప్రియం చేస్తాయన్న సెనెటర్లు .",1,0.5252625474242355
"చేస్తాయన్న సెనెటర్లు . .",1,0.5093062942680476
"సెనెటర్లు . . భారత",1,0.2512443898368705
". . భారత సంస్థలకు",1,0.049002352480494296
". భారత సంస్థలకు లాభిస్తుందని",1,0.4475464335097526
"దానివల్ల విదేశీ పెట్టుబడులపైనా ప్రభావం",1,0.578232990126617
"విదేశీ పెట్టుబడులపైనా ప్రభావం చూపుతుందని",1,0.4481552206135958
"పెట్టుబడులపైనా ప్రభావం చూపుతుందని తెలిపారు",1,0.41460437902820313
"ప్రభావం చూపుతుందని తెలిపారు .",1,0.9922864589145128
"చూపుతుందని తెలిపారు . </s>",1,0.5139772191433438
"తెలిపారు . </s> </s>",113,0.9999991425504225
"<s> <s> <s> రోడ్డుపై",2,0.00023595348951702024
"<s> <s> రోడ్డుపై బైఠాయించిన",1,0.23633005339511814
"<s> రోడ్డుపై బైఠాయించిన వారిని",1,0.5782734864240984
"రోడ్డుపై బైఠాయించిన వారిని తప్పించే",1,0.43898395755696323
"బైఠాయించిన వారిని తప్పించే ప్రయత్నం",1,0.5078934925949627
"వారిని తప్పించే ప్రయత్నం చేశాం",1,0.4524773388499921
"తప్పించే ప్రయత్నం చేశాం </s>",1,0.35395935228779085
"ప్రయత్నం చేశాం </s> </s>",1,0.4408374091511633
"చేశాం </s> </s> </s>",1,0.25444987886821774
"<s> <s> <s> ఉత్తమ",3,0.00042646957126963323
"<s> <s> ఉత్తమ కన్నడ",1,0.15087459435681527
"<s> ఉత్తమ కన్నడ చిత్రం",1,0.4464341742326416
"ఉత్తమ కన్నడ చిత్రం :",1,0.45468644231179123
"కన్నడ చిత్రం : హెబ్బెట్టు",1,0.28139645918795075
"చిత్రం : హెబ్బెట్టు రామక్క",1,0.5781269283951181
": హెబ్బెట్టు రామక్క </s>",1,0.5806280568633725
"హెబ్బెట్టు రామక్క </s> </s>",1,0.4408374091511633
"రామక్క </s> </s> </s>",1,0.25444987886821774
"<s> <s> <s> టెన్",1,4.7315932913332384e-05
"<s> <s> టెన్ టీవీ",1,0.7890962469145678
"<s> టెన్ టీవీ ఎఫెక్ట్",1,0.3469561468016431
"టెన్ టీవీ ఎఫెక్ట్ తో",1,0.5382894074174442
"టీవీ ఎఫెక్ట్ తో కర్నూలు",1,0.3442159059925076
"ఎఫెక్ట్ తో కర్నూలు జిల్లాలో",1,0.5681788430363918
"తో కర్నూలు జిల్లాలో యూరేనియం",1,0.29829716867444844
"కర్నూలు జిల్లాలో యూరేనియం కోసం",1,0.5789291407642729
"జిల్లాలో యూరేనియం కోసం అన్వేషణ",1,0.4407173674023316
"యూరేనియం కోసం అన్వేషణ పూర్తిగా",1,0.31712048571885676
"కోసం అన్వేషణ పూర్తిగా ఆగిపోయింది",1,0.4390875097519174
"అన్వేషణ పూర్తిగా ఆగిపోయింది .",1,0.8101050189696942
"పూర్తిగా ఆగిపోయింది . ఆళ్లగడ్డ",1,0.29688062276197513
"ఆగిపోయింది . ఆళ్లగడ్డ నియోజకవర్గం",1,0.48441356790236323
". ఆళ్లగడ్డ నియోజకవర్గం యాదవాడ",1,0.44419762233983506
"ఆళ్లగడ్డ నియోజకవర్గం యాదవాడ సమీపంలో",1,0.578173209877954
"నియోజకవర్గం యాదవాడ సమీపంలో యురేనియం",1,0.4423520637719034
"యాదవాడ సమీపంలో యురేనియం కోసం",1,0.7894645703821366
"సమీపంలో యురేనియం కోసం అన్వేషణ",1,0.7203586837011657
"యురేనియం కోసం అన్వేషణ జరుగుతున్న",1,0.19205106349460294
"కోసం అన్వేషణ జరుగుతున్న విషయాన్ని",1,0.4402727478652501
"అన్వేషణ జరుగుతున్న విషయాన్ని 10",1,0.4392467865217331
"జరుగుతున్న విషయాన్ని 10 టీవీ",1,0.4378450700079527
"విషయాన్ని 10 టీవీ బయటపెట్టింది",1,0.44069891531995
"10 టీవీ బయటపెట్టింది .",1,0.5252625474242355
"టీవీ బయటపెట్టింది . రైతులకు",1,0.43763627162561647
"బయటపెట్టింది . రైతులకు చెప్పకుండానే",1,0.2774572304409719
". రైతులకు చెప్పకుండానే .",1,0.5955750474242355
"రైతులకు చెప్పకుండానే . .",1,0.5093062942680476
"చెప్పకుండానే . . వారి",1,0.2514780153249303
". . వారి భూముల్లో",1,0.04184099558896137
". వారి భూముల్లో సౌత్",1,0.5078317839511817
"వారి భూముల్లో సౌత్ వెస్ట్",1,0.48145471342620105
"భూముల్లో సౌత్ వెస్ట్ పినాకిల్",1,0.7507110161616393
"సౌత్ వెస్ట్ పినాకిల్ సంస్థ",2,0.9472880425932486
"వెస్ట్ పినాకిల్ సంస్థ యురేనియం",1,0.21959472174177952
"పినాకిల్ సంస్థ యురేనియం కోసం",1,0.7894645703821366
"సంస్థ యురేనియం కోసం అన్వేషణ",1,0.7203586837011657
"యురేనియం కోసం అన్వేషణ చేపట్టింది",1,0.1919835696654673
"కోసం అన్వేషణ చేపట్టింది .",1,0.8641341038429733
"అన్వేషణ చేపట్టింది . అయితే",1,0.3602807627556056
"చేపట్టింది . అయితే .",1,0.3147479974114965
". అయితే . .",20,0.9331983117963137
"అయితే . . ఈ",3,0.09135213112613902
". . ఈ విషయం",1,0.014556393029006472
". ఈ విషయం టెన్",1,0.01977964567268123
"ఈ విషయం టెన్ టీవీ",1,0.7890962469145678
"విషయం టెన్ టీవీ బయటపెట్టడంతో",1,0.34694746902361134
"టెన్ టీవీ బయటపెట్టడంతో సౌత్",1,0.5781442839511817
"టీవీ బయటపెట్టడంతో సౌత్ వెస్ట్",1,0.48145471342620105
"బయటపెట్టడంతో సౌత్ వెస్ట్ పినాకిల్",1,0.7507110161616393
"వెస్ట్ పినాకిల్ సంస్థ పనులు",1,0.21966775826347032
"పినాకిల్ సంస్థ పనులు నిలిపివేసింది",1,0.43980848917232485
"సంస్థ పనులు నిలిపివేసింది .",1,0.7977875237121177
"పనులు నిలిపివేసింది . .",1,0.41555629426804763
"నిలిపివేసింది . . సామాగ్రిని",1,0.2500504224993716
". . సామాగ్రిని సైతం",1,0.5080072679069343
". సామాగ్రిని సైతం తీసుకుని",1,0.43894472642721016
"సామాగ్రిని సైతం తీసుకుని వెళ్లిపోయింది",1,0.4399353413796256
"సైతం తీసుకుని వెళ్లిపోయింది .",1,0.919115009484847
"తీసుకుని వెళ్లిపోయింది . </s>",1,0.3883878150671253
"వెళ్లిపోయింది . </s> </s>",1,0.999903108197739
"<s> <s> <s> సామాజిక",3,0.0004316876966833141
"<s> <s> సామాజిక తరగతి",1,0.14733016039034827
"జీవన విధానం వ్యక్తిత్వ లక్షణాల",1,0.5078202135804726
"విధానం వ్యక్తిత్వ లక్షణాల ఆధారంగా",1,0.6133607962986242
"వ్యక్తిత్వ లక్షణాల ఆధారంగా గ్రూప్లుగా",1,0.3460953891358505
"లక్షణాల ఆధారంగా గ్రూప్లుగా సైకోగ్రఫిక్",1,0.5781269283951181
"ఆధారంగా గ్రూప్లుగా సైకోగ్రఫిక్ సెగ్మెంటేషన్",1,0.5781269283951181
"గ్రూప్లుగా సైకోగ్రఫిక్ సెగ్మెంటేషన్ విభజించబడింది",1,0.5781346419755908
"సైకోగ్రఫిక్ సెగ్మెంటేషన్ విభజించబడింది .",1,0.919115009484847
"సెగ్మెంటేషన్ విభజించబడింది . ఉత్పత్తుల",1,0.28750987490033425
"విభజించబడింది . ఉత్పత్తుల బ్రాండ్లు",1,0.44833080645813483
". ఉత్పత్తుల బ్రాండ్లు వ్యక్తిగత",1,0.45764520917271234
"ఉత్పత్తుల బ్రాండ్లు వ్యక్తిగత కొనుగోళ్లు",1,0.4408569379779155
"బ్రాండ్లు వ్యక్తిగత కొనుగోళ్లు రకాలు",1,0.472667820370709
"వ్యక్తిగత కొనుగోళ్లు రకాలు వ్యక్తులు",1,0.4609606407414179
"కొనుగోళ్లు రకాలు వ్యక్తులు లక్షణాలు",1,0.44838480152144333
"రకాలు వ్యక్తులు లక్షణాలు జీవన",1,0.4408719978255049
"వ్యక్తులు లక్షణాలు జీవన నమూనాలు",1,0.4453253559674544
"లక్షణాలు జీవన నమూనాలు ప్రతిబింబిస్తుంది",1,0.45313078518535443
"జీవన నమూనాలు ప్రతిబింబిస్తుంది భావన",1,0.48438785596745443
"నమూనాలు ప్రతిబింబిస్తుంది భావన ఆధారంగా",1,0.451657955558349
"ప్రతిబింబిస్తుంది భావన ఆధారంగా .",1,0.4921762903106002
"భావన ఆధారంగా . చర్యలు",1,0.2875323922372158
"ఆసక్తులు అభిప్రాయాల అధ్యయనాలు జీవన",1,0.46096449753165425
"అభిప్రాయాల అధ్యయనాలు జీవన విధానాన్ని",1,0.4765898189308406
"అధ్యయనాలు జీవన విధానాన్ని కొలవడానికి",1,0.3511532441845918
"జీవన విధానాన్ని కొలవడానికి సాధనంగా",1,0.5781307851853545
"విధానాన్ని కొలవడానికి సాధనంగా చెప్పవచ్చు",1,0.48440778271700874
"కొలవడానికి సాధనంగా చెప్పవచ్చు .",1,0.9747234404640148
"సాధనంగా చెప్పవచ్చు . </s>",1,0.478009611300344
